MsgID.LOCAL_VELOCITY,19.3080000,0.0000013,0.0000175,0.0000105
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924799,0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.5580000,-0.0520767,0.2736695,-0.0729154
MsgID.LOCAL_VELOCITY,19.5580000,0.0000164,-0.0000401,0.0000162
MsgID.GLOBAL_POSITION,0.0000000,-122.3974502,37.7924800,0.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.8080000,-0.0522789,0.1444120,-0.0678310
MsgID.LOCAL_VELOCITY,19.8080000,-0.0000014,-0.0000069,0.0000094
MsgID.GLOBAL_POSITION,0.0000000,-122.3974516,37.7924799,0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,20.0580000,-0.0540435,0.2552364,-0.0511571
MsgID.LOCAL_VELOCITY,20.0580000,0.0000199,-0.0000118,0.0000217
MsgID.GLOBAL_POSITION,0.0000000,-122.3974504,37.7924799,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.3090000,-0.0735591,0.3246828,-0.0252958
MsgID.LOCAL_VELOCITY,20.3090000,-0.0000079,0.0000026,0.0000077
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924798,0.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.5580000,-0.0316292,0.2934648,0.0041890
MsgID.LOCAL_VELOCITY,20.5580000,-0.0000035,0.0000036,0.0000026
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924801,-0.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.8090000,-0.0499134,0.2974304,0.0303583
MsgID.LOCAL_VELOCITY,20.8090000,-0.0000041,-0.0000051,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924800,-0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,21.0590000,-0.0523150,0.4233927,0.0464361
MsgID.LOCAL_VELOCITY,21.0590000,-0.0000083,0.0000006,-0.0000009
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924799,-0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924793,-0.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.3080000,-0.1295147,0.3748801,0.0487260
MsgID.LOCAL_VELOCITY,21.3080000,0.0000016,-0.0000011,0.0000034
MsgID.LOCAL_POSITION,21.5590000,-0.1510530,0.3226632,0.0365214
MsgID.LOCAL_VELOCITY,21.5590000,-0.0000045,0.0000081,0.0000067
MsgID.GLOBAL_POSITION,0.0000000,-122.3974496,37.7924791,-0.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974492,37.7924810,-0.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.8100000,0.0627673,0.3581136,0.0118845
MsgID.LOCAL_VELOCITY,21.8100000,0.0000077,-0.0000197,0.0000003
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,22.0600000,-0.0594830,0.2951711,-0.0209925
MsgID.LOCAL_VELOCITY,22.0600000,-0.0000057,0.0000129,0.0000016
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924799,0.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924783,0.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.3110000,-0.2365104,0.2934644,-0.0550570
MsgID.LOCAL_VELOCITY,22.3110000,-0.0000056,0.0000204,0.0000054
MsgID.GLOBAL_POSITION,0.0000000,-122.3974499,37.7924786,0.0870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.5610000,-0.2022170,0.2940638,-0.0871896
MsgID.LOCAL_VELOCITY,22.5610000,-0.0000056,-0.0000095,0.0000099
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924799,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,22.8110000,-0.0587346,0.2934658,-0.1174469
MsgID.LOCAL_VELOCITY,22.8110000,-0.0000059,-0.0000210,0.0000163
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,23.0620000,-0.0387483,0.2934641,-0.1464942
MsgID.LOCAL_VELOCITY,23.0620000,0.0000028,-0.0000282,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974500,37.7924801,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974503,37.7924786,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.3130000,-0.2069102,0.2623047,-0.1729652
MsgID.LOCAL_VELOCITY,23.3130000,-0.0000081,-0.0000103,0.0000194
MsgID.GLOBAL_POSITION,0.0000000,-122.3974495,37.7924785,0.1960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,23.5630000,-0.2108653,0.3364415,-0.1962515
MsgID.LOCAL_VELOCITY,23.5630000,-0.0000115,-0.0000123,0.0000129
MsgID.LOCAL_POSITION,23.8120000,-0.0801158,0.4070171,-0.2132909
MsgID.LOCAL_VELOCITY,23.8120000,0.0000135,-0.0000086,0.0000200
MsgID.GLOBAL_POSITION,0.0000000,-122.3974487,37.7924797,0.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974498,37.7924799,0.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.0620000,-0.0523032,0.3044645,-0.2223332
MsgID.LOCAL_VELOCITY,24.0620000,0.0000197,-0.0000195,0.0000165
MsgID.GLOBAL_POSITION,0.0000000,-122.3974490,37.7924800,0.2210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.3130000,-0.0490331,0.3822773,-0.2212858
MsgID.LOCAL_VELOCITY,24.3130000,-0.0000006,-0.0000147,0.0000163
MsgID.GLOBAL_POSITION,0.0000000,-122.3974483,37.7924803,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,24.5630000,-0.0156895,0.4426996,-0.2092609
MsgID.LOCAL_VELOCITY,24.5630000,0.0000070,0.0000022,0.0000175
MsgID.GLOBAL_POSITION,0.0000000,-122.3974501,37.7924791,0.1830000
